block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev expected
258 1.65233333333 1.73456850222 1.79266666667 1.71767497896 2.03683333333 1.81245581555 2.0
259 2.23683333333 2.50083352216 1.705 1.4831544836 1.732 1.63590219757 2.0
260 1.84416666667 2.06770185767 2.33166666667 2.57516827929 1.884 1.9291850899 2.0
261 1.75066666667 1.7964794584 2.019 2.03858477599 1.81016666667 1.84504124465 2.0
262 1.764 1.90328768188 2.138 2.59103913089 1.94016666667 2.02115354164 2.0
263 1.72483333333 1.77127777952 1.70366666667 1.59840646339 2.048 2.00440110202 2.0
264 2.17233333333 2.30662959989 1.836 1.80137250142 1.69866666667 1.89107799945 2.0
265 1.95016666667 1.63969254401 1.776 1.73405164603 2.036 2.06925069637 2.0
266 1.78566666667 1.89611154735 1.61533333333 1.71781948347 1.76516666667 1.86393713383 2.0
267 1.89133333333 2.16752352288 1.46983333333 1.25613979893 2.20433333333 1.80822905997 2.0
268 1.94016666667 1.80477159989 1.74283333333 1.80841897647 2.22116666667 1.76003764953 2.0
269 1.73433333333 2.31068390549 1.79233333333 1.86288966095 2.08116666667 2.11801748891 2.0
270 1.842 1.71710428079 2.10166666667 2.00851728065 1.637 1.71188911245 2.0
271 1.76766666667 1.37521881087 1.80366666667 1.70221029514 2.0485 2.04546258691 2.0
272 1.86433333333 1.84399930706 1.97166666667 1.85121206541 1.45083333333 1.30269245752 2.0
273 2.2015 2.03671589548 1.8525 1.92240788683 1.94283333333 1.81057273781 2.0
274 2.08983333333 1.89325248507 1.60633333333 1.59291099703 2.2925 2.37032507733 2.0
275 2.028 2.28293047541 2.079 2.16382842306 1.8625 1.70442133386 2.0
276 2.28616666667 2.26474067071 1.79683333333 1.51291788534 2.06516666667 1.77268486734 2.0
277 1.6695 1.62785314482 2.00933333333 1.93207763819 1.58033333333 1.57636956327 2.0
278 2.2295 1.94361183682 2.239 2.54008882172 1.86666666667 1.85749532675 2.0
279 2.19516666667 2.70984142115 1.80916666667 1.67348999101 1.82833333333 1.92152355639 2.0
280 1.93116666667 2.06023819416 1.57833333333 1.31383344962 1.70266666667 2.04505055629 2.0
281 2.15716666667 2.12273311114 1.96166666667 2.09298630351 1.70533333333 1.59067923996 2.0
282 2.15583333333 2.38155921731 1.907 1.90609720517 1.57483333333 1.63670145075 2.0
283 1.93616666667 2.08581725923 1.98916666667 1.76216624105 1.73183333333 1.64613367724 2.0
284 2.13866666667 2.5003876144 2.301 2.07267114291 2.03216666667 2.07785714272 2.0
285 1.65983333333 2.19995592759 1.76183333333 1.85924461214 1.81283333333 1.5360661426 2.0
286 1.94266666667 1.98274686007 1.98866666667 2.01290265813 1.62833333333 1.48992449473 2.0
287 1.69866666667 1.79636620864 2.125 2.12323063593 2.05133333333 2.06015463282 2.0
288 1.53616666667 1.51635721202 2.16016666667 2.07995044679 1.79316666667 1.36226546401 2.0
289 2.1775 1.8762897416 1.6635 1.60168781637 1.99766666667 2.05165383153 2.0
290 1.95833333333 1.6111546929 1.72416666667 2.25388476364 1.754 1.94572482924 2.0
291 1.94933333333 1.83235719468 2.1165 2.19077801376 1.62716666667 1.51527162032 2.0
292 2.32266666667 2.20299104754 2.167 2.33426645627 1.69933333333 1.67621418679 2.0
293 2.21333333333 2.59063377059 1.89916666667 1.51266023026 1.8985 1.62635259092 2.0
294 2.003 2.00173866093 2.06283333333 2.01511904115 1.87933333333 1.67492805816 2.0
295 1.7655 1.60762463661 1.726 1.73352774551 1.88183333333 1.98709460576 2.0
296 1.91733333333 2.15785891826 1.8465 1.92146543468 1.63166666667 1.59692151759 2.0
297 2.34066666667 2.12799373433 1.808 1.79112236693 1.8705 1.86264276858 2.0
298 2.04266666667 2.1483318076 1.74633333333 1.66464807759 1.51633333333 1.31076945172 2.0
299 1.97683333333 1.80058307686 1.99616666667 2.23222093565 1.88833333333 1.79268963045 2.0
300 1.90183333333 1.9888563087 1.86433333333 1.93730629139 1.77933333333 1.85249399459 2.0
301 2.089 2.16514590219 2.03783333333 2.18145320448 1.88433333333 1.76299117663 2.0
