block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
182 0.0200378456538 0.0108167237712 0.189092041121 0.0362102308395 0.451743979495 0.0629190912456 0.05 0.165 0.245
183 0.0199968917999 0.0106724330288 0.188964806406 0.0363457001514 0.451279465049 0.0624984379632 0.05 0.165 0.245
184 0.0198480333603 0.0105243971526 0.188986306785 0.0359815405823 0.45146170426 0.0626399546134 0.05 0.165 0.245
185 0.0200199157263 0.0107843120353 0.188657594832 0.0359053979195 0.452078869396 0.0630214853548 0.05 0.165 0.245
186 0.0198714178464 0.0107283787156 0.188290333274 0.0358152050727 0.452050986115 0.0634604714759 0.05 0.165 0.245
187 0.0198681034308 0.010748517828 0.188547972196 0.035777063844 0.452589935288 0.0635198482674 0.05 0.165 0.245
188 0.0199265417501 0.0108869995845 0.188430369663 0.0352230149727 0.451807169554 0.0633931131702 0.05 0.165 0.245
189 0.0199504872251 0.0109113572944 0.188076507483 0.0348604834424 0.45079641818 0.0631921462016 0.05 0.165 0.245
190 0.0198520494494 0.0105677314479 0.18822965937 0.0342789076177 0.450572498419 0.0630681519582 0.05 0.165 0.245
191 0.0199378142336 0.0105137501235 0.187991747934 0.0341847416592 0.450214969042 0.062633183066 0.05 0.165 0.245
192 0.0198648817123 0.010753530139 0.187591811784 0.0341752445411 0.450841492941 0.0621292292727 0.05 0.165 0.245
193 0.0197132693746 0.0108133348042 0.187586783577 0.0339880243441 0.450531373241 0.0619360955719 0.05 0.165 0.245
194 0.0196845148934 0.0107135042684 0.187532793878 0.0337827178131 0.451550166974 0.0612206107078 0.05 0.165 0.245
195 0.0195591295047 0.0106661226257 0.187918787421 0.0339420015544 0.451698383083 0.0612705704199 0.05 0.165 0.245
196 0.0196986262404 0.0105752129664 0.187657151252 0.033876144107 0.451752161274 0.0609988482643 0.05 0.165 0.245
197 0.019880541041 0.0105743009686 0.187742693991 0.0335981749931 0.451919571992 0.0602939967368 0.05 0.165 0.245
198 0.0195516345949 0.0105856744616 0.187988466341 0.0336702632098 0.451634419138 0.0601069679417 0.05 0.165 0.245
199 0.0194646424461 0.0104444310604 0.188134497632 0.0335138626515 0.451740885681 0.0598942229992 0.05 0.165 0.245
200 0.0196013396753 0.0103033354041 0.188125806793 0.0330170096906 0.451377671116 0.0609111065768 0.05 0.165 0.245
201 0.0195383311854 0.010446692518 0.187806239054 0.0331730126672 0.450722373912 0.0601577108966 0.05 0.165 0.245
202 0.019543860828 0.0105296449558 0.187663137888 0.0327658383444 0.45014471726 0.0596868902064 0.05 0.165 0.245
